nb_item,item_90,item_86,size_cat,packing_type,teammate_experience,subgroup,time_picked,picking_to_processing,total_leadtime,carrier,item_ratio,picked_hour,picked_shift,experience_level,nb_item_x_experience_level,subgroup_median_leadtime,carrier_median_leadtime
2.0,1.0,1.0,M,STANDARD,1YEAR,VOLU,8:19:20 PM,151.4,265.0,EXTRA_AT_HOME,1.0,20,Afternoon,2,4.0,266.4,279.5
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,10:35:04 PM,17.6,222.4,DHL,0.0,22,Afternoon,1,1.0,148.9,186.1
4.0,2.0,2.0,S,STANDARD,6MONTH,HETS,7:57:38 PM,133.3,148.4,BPOST,1.0,19,Afternoon,1,4.0,157.4,178.7
8.0,5.0,3.0,M,STANDARD,2YEAR,VOLU,8:51:41 AM,93.7,295.0,EXTRA_AT_HOME,1.6666666666666667,8,Morning,3,24.0,266.4,279.5
4.0,2.0,2.0,S,STANDARD,2YEAR,HETS,7:10:15 PM,81.2,105.6,TNT_POST_NL,1.0,19,Afternoon,3,12.0,157.4,169.7
3.0,1.0,2.0,L,PACKSIZE,1YEAR,HETE,8:38:06 AM,137.5,145.5,TNT_POST_NL,0.5,8,Morning,2,6.0,196.05,169.7
2.0,2.0,,XL,STANDARD,6MONTH,PBVO,4:22:19 PM,34.3,253.1,DHL,0.0,16,Afternoon,1,2.0,257.1,186.1
1.0,1.0,,L,STANDARD,6MONTH,MHET,8:50:42 AM,105.9,154.0,BPOST,0.0,8,Morning,1,1.0,148.9,178.7
3.0,1.0,2.0,L,PACKSIZE,1YEAR,HETE,10:18:47 AM,203.4,236.2,BPOST,0.5,10,Morning,2,6.0,196.05,178.7
5.0,3.0,2.0,M,STANDARD,1YEAR,VOLU,10:26:16 AM,43.4,381.9,CHRONOPOSTAPI,1.5,10,Morning,2,10.0,266.4,186.5
6.0,3.0,3.0,S,STANDARD,1YEAR,HETS,11:51:56 AM,56.4,229.6,BPOST,1.0,11,Morning,2,12.0,157.4,178.7
1.0,1.0,,XL,PACKSIZE,1YEAR,MHET,9:47:51 AM,94.2,208.5,TNT_POST_NL,0.0,9,Morning,2,2.0,148.9,169.7
2.0,2.0,,XL,PACKSIZE,1YEAR,PB90,1:12:15 PM,233.7,282.1,BPOST,0.0,13,Morning,2,4.0,223.4,178.7
1.0,1.0,,XL,PACKSIZE,1YEAR,MHET,5:43:07 PM,101.6,240.3,UPS_API,0.0,17,Afternoon,2,2.0,148.9,183.8
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,1:55:02 PM,324.8,133.9,TNT_POST_NL,0.0,13,Morning,2,2.0,148.9,169.7
6.0,3.0,3.0,S,STANDARD,1YEAR,HETS,8:34:01 AM,48.2,115.0,CC_LOG,1.0,8,Morning,2,12.0,157.4,170.45
4.0,2.0,2.0,S,STANDARD,1YEAR,HETS,2:51:22 PM,1038.1,184.5,TNT_POST_NL,1.0,14,Morning,2,8.0,157.4,169.7
1.0,1.0,,L,STANDARD,2YEAR,MHET,5:40:00 PM,30.2,136.6,CHRONOPOSTAPI,0.0,17,Afternoon,3,3.0,148.9,186.5
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,3:13:08 PM,54.4,136.3,DHL,0.0,15,Morning,1,1.0,148.9,186.1
5.0,2.0,3.0,M,STANDARD,1YEAR,HETS,10:31:37 PM,12.6,113.4,BPOST,0.6666666666666666,22,Afternoon,2,10.0,157.4,178.7
4.0,1.0,3.0,L,PACKSIZE,1YEAR,HETE,8:11:39 AM,20.5,189.0,TNT_POST_NL,0.3333333333333333,8,Morning,2,8.0,196.05,169.7
1.0,1.0,,XL,STANDARD,6MONTH,MVOL,4:21:37 PM,53.8,53.3,CHRONOPOSTAPI,0.0,16,Afternoon,1,1.0,50.0,186.5
4.0,2.0,2.0,S,STANDARD,2YEAR,HETS,1:08:59 PM,65.0,109.4,CHRONOPOSTAPI,1.0,13,Morning,3,12.0,157.4,186.5
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,8:05:54 AM,143.8,48.6,BPOST,0.0,8,Morning,2,2.0,50.0,178.7
2.0,1.0,1.0,XL,STANDARD,2YEAR,VOLU,11:12:08 AM,337.5,189.4,BPOST,1.0,11,Morning,3,6.0,266.4,178.7
6.0,2.0,4.0,M,PACKSIZE,3-5YEAR,HETE,8:37:56 AM,185.2,190.8,TNT_POST_NL,0.5,8,Morning,4,24.0,196.05,169.7
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,11:04:20 AM,182.8,127.5,TNT_POST_NL,0.0,11,Morning,2,2.0,148.9,169.7
4.0,1.0,3.0,L,PACKSIZE,3-5YEAR,HETE,11:18:10 AM,37.0,187.6,TNT_POST_NL,0.3333333333333333,11,Morning,4,16.0,196.05,169.7
6.0,3.0,3.0,S,STANDARD,1YEAR,HETS,10:30:25 AM,74.1,107.4,TNT_POST_NL,1.0,10,Morning,2,12.0,157.4,169.7
2.0,1.0,1.0,XL,STANDARD,2YEAR,VOLU,9:17:22 AM,32.1,277.3,EXTRA_AT_HOME,1.0,9,Morning,3,6.0,266.4,279.5
5.0,2.0,3.0,S,STANDARD,1YEAR,HETS,4:28:45 PM,96.2,110.9,BPOST,0.6666666666666666,16,Afternoon,2,10.0,157.4,178.7
5.0,2.0,3.0,S,STANDARD,6MONTH,HETS,8:16:55 PM,807.3,176.8,TNT_POST_NL,0.6666666666666666,20,Afternoon,1,5.0,157.4,169.7
3.0,3.0,,L,STANDARD,2YEAR,PB90,12:00:53 PM,84.0,123.0,BPOST,0.0,12,Morning,3,9.0,223.4,178.7
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,12:08:03 PM,176.9,197.4,TNT_POST_NL,1.0,12,Morning,2,4.0,157.4,169.7
4.0,1.0,3.0,L,PACKSIZE,1YEAR,HETE,8:53:40 AM,158.2,235.0,TNT_POST_NL,0.3333333333333333,8,Morning,2,8.0,196.05,169.7
9.0,3.0,6.0,L,PACKSIZE,1YEAR,HETE,9:11:18 AM,25.9,189.0,BPOST,0.5,9,Morning,2,18.0,196.05,178.7
2.0,2.0,,XL,PACKSIZE,6MONTH,PB90,2:26:43 PM,288.0,260.0,TNT_POST_NL,0.0,14,Morning,1,2.0,223.4,169.7
6.0,2.0,4.0,L,PACKSIZE,1YEAR,HETE,1:16:22 PM,70.6,156.7,CHRONOPOSTAPI,0.5,13,Morning,2,12.0,196.05,186.5
4.0,2.0,2.0,S,STANDARD,2YEAR,HETS,9:24:46 AM,19.5,140.9,CC_LOG,1.0,9,Morning,3,12.0,157.4,170.45
1.0,1.0,,XL,PACKSIZE,6MONTH,MHET,1:48:48 PM,508.2,256.5,BPOST,0.0,13,Morning,1,1.0,148.9,178.7
6.0,3.0,3.0,XL,STANDARD,1YEAR,VOLU,11:32:06 AM,239.0,218.5,BPOST,1.0,11,Morning,2,12.0,266.4,178.7
7.0,3.0,4.0,S,STANDARD,1YEAR,HETS,11:36:25 AM,187.8,164.7,BPOST,0.75,11,Morning,2,14.0,157.4,178.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,10:34:16 AM,243.0,178.1,UPS_API,0.0,10,Morning,1,1.0,148.9,183.8
3.0,1.0,2.0,L,STANDARD,1YEAR,HETE,11:01:09 AM,41.5,142.3,TNT_POST_NL,0.5,11,Morning,2,6.0,196.05,169.7
3.0,2.0,1.0,XL,STANDARD,1YEAR,VOLU,10:51:24 PM,596.6,265.7,BLOGISTICS,2.0,22,Afternoon,2,6.0,266.4,290.2
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,7:52:28 AM,9.9,146.3,CC_LOG,0.0,7,Morning,2,2.0,148.9,170.45
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,2:05:35 PM,294.4,180.9,TNT_POST_NL,0.5,14,Morning,2,6.0,157.4,169.7
6.0,6.0,,XL,STANDARD,1YEAR,PBVO,10:27:28 AM,113.7,304.3,EXTRA_AT_HOME,0.0,10,Morning,2,12.0,257.1,279.5
6.0,2.0,4.0,L,STANDARD,1YEAR,HETE,9:15:30 AM,23.6,201.8,CHRONOPOSTAPI,0.5,9,Morning,2,12.0,196.05,186.5
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,10:32:40 PM,589.1,152.3,CC_LOG,1.0,22,Afternoon,2,4.0,157.4,170.45
3.0,1.0,2.0,L,PACKSIZE,6MONTH,HETE,2:25:44 PM,201.7,288.5,BPOST,0.5,14,Morning,1,3.0,196.05,178.7
7.0,3.0,4.0,L,PACKSIZE,1YEAR,HETE,8:04:27 PM,45.4,213.7,BPOST,0.75,20,Afternoon,2,14.0,196.05,178.7
1.0,1.0,,XL,STANDARD,6MONTH,MVOL,10:38:53 AM,57.0,61.4,BPOST,0.0,10,Morning,1,1.0,50.0,178.7
3.0,3.0,,XL,STANDARD,1YEAR,PB90,9:51:08 AM,149.8,153.0,TNT_POST_NL,0.0,9,Morning,2,6.0,223.4,169.7
4.0,2.0,2.0,S,STANDARD,6MONTH,HETS,2:17:09 PM,165.6,205.8,TNT_POST_NL,1.0,14,Morning,1,4.0,157.4,169.7
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,1:57:58 PM,10.5,64.2,BPOST,0.0,13,Morning,2,2.0,50.0,178.7
2.0,1.0,1.0,XL,STANDARD,1YEAR,VOLU,12:07:39 PM,597.2,228.6,TNT_POST_NL,1.0,12,Morning,2,4.0,266.4,169.7
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,2:09:05 PM,314.2,182.0,TNT_POST_NL,1.0,14,Morning,2,4.0,157.4,169.7
3.0,1.0,2.0,S,STANDARD,2YEAR,HETS,8:56:38 PM,57.4,116.8,TNT_POST_NL,0.5,20,Afternoon,3,9.0,157.4,169.7
3.0,3.0,,L,PACKSIZE,1YEAR,PB90,8:06:04 PM,977.0,326.0,BPOST,0.0,20,Afternoon,2,6.0,223.4,178.7
2.0,1.0,1.0,L,PACKSIZE,2YEAR,HETE,8:20:25 PM,717.8,237.3,BPOST,1.0,20,Afternoon,3,6.0,196.05,178.7
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,11:45:30 AM,544.4,129.2,TNT_POST_NL,0.5,11,Morning,2,6.0,157.4,169.7
2.0,2.0,,M,STANDARD,1YEAR,PBVO,4:12:30 PM,48.6,208.6,CHRONOPOSTAPI,0.0,16,Afternoon,2,4.0,257.1,186.5
6.0,2.0,4.0,L,STANDARD,6MONTH,HETE,8:35:45 AM,46.6,105.3,TNT_POST_NL,0.5,8,Morning,1,6.0,196.05,169.7
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,4:21:30 PM,251.0,91.8,TNT_POST_NL,1.0,16,Afternoon,2,4.0,157.4,169.7
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,10:59:34 AM,629.4,198.4,TNT_POST_NL,0.5,10,Morning,2,6.0,157.4,169.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,8:47:14 AM,376.2,246.6,EXTRA_AT_HOME,0.0,8,Morning,3,3.0,148.9,279.5
5.0,3.0,2.0,XL,STANDARD,6MONTH,VOLU,12:13:58 PM,64.6,200.2,BPOST,1.5,12,Morning,1,5.0,266.4,178.7
2.0,1.0,1.0,XL,STANDARD,1YEAR,VOLU,5:43:48 PM,129.7,230.4,EXTRA_AT_HOME,1.0,17,Afternoon,2,4.0,266.4,279.5
2.0,1.0,1.0,M,STANDARD,1YEAR,HETE,8:33:00 AM,181.8,110.8,TNT_POST_NL,1.0,8,Morning,2,4.0,196.05,169.7
1.0,1.0,,XL,STANDARD,3-5YEAR,MVOL,8:11:38 AM,26.1,37.4,CC_LOG,0.0,8,Morning,4,4.0,50.0,170.45
1.0,1.0,,XL,PACKSIZE,6MONTH,MHET,9:13:54 PM,97.2,186.3,TNT_POST_NL,0.0,21,Afternoon,1,1.0,148.9,169.7
4.0,2.0,2.0,XL,STANDARD,1YEAR,VOLU,9:31:35 AM,112.4,321.9,EXTRA_AT_HOME,1.0,9,Morning,2,8.0,266.4,279.5
10.0,10.0,,XL,STANDARD,1YEAR,PBVO,11:31:53 AM,109.4,343.6,EXTRA_AT_HOME,0.0,11,Morning,2,20.0,257.1,279.5
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,3:09:43 PM,236.4,168.9,BPOST,0.0,15,Morning,3,3.0,148.9,178.7
2.0,1.0,1.0,XL,STANDARD,1YEAR,VOLU,4:24:31 PM,28.4,336.4,CHRONOPOSTAPI,1.0,16,Afternoon,2,4.0,266.4,186.5
7.0,3.0,4.0,S,STANDARD,1YEAR,HETS,3:13:41 PM,184.0,96.7,BPOST,0.75,15,Morning,2,14.0,157.4,178.7
2.0,2.0,,XL,STANDARD,1YEAR,PB90,2:32:44 PM,286.4,214.3,TNT_POST_NL,0.0,14,Morning,2,4.0,223.4,169.7
6.0,3.0,3.0,S,STANDARD,6MONTH,HETS,8:15:15 PM,120.5,189.4,TNT_POST_NL,1.0,20,Afternoon,1,6.0,157.4,169.7
3.0,1.0,2.0,L,PACKSIZE,1YEAR,HETE,8:50:57 AM,55.0,153.8,TNT_POST_NL,0.5,8,Morning,2,6.0,196.05,169.7
1.0,1.0,,XL,STANDARD,2YEAR,MVOL,2:28:21 PM,135.6,44.9,BPOST,0.0,14,Morning,3,3.0,50.0,178.7
1.0,1.0,,L,PACKSIZE,3-5YEAR,MHET,8:52:47 AM,52.8,145.9,TNT_POST_NL,0.0,8,Morning,4,4.0,148.9,169.7
1.0,1.0,,L,STANDARD,3-5YEAR,MHET,10:17:57 AM,24.8,104.8,BPOST,0.0,10,Morning,4,4.0,148.9,178.7
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,10:34:22 PM,19.6,171.7,TNT_POST_NL,0.5,22,Afternoon,2,6.0,157.4,169.7
6.0,2.0,4.0,L,PACKSIZE,1YEAR,HETE,7:19:33 PM,144.2,265.2,BPOST,0.5,19,Afternoon,2,12.0,196.05,178.7
2.0,2.0,,L,STANDARD,1YEAR,PB90,9:54:03 PM,4.9,103.3,TNT_POST_NL,0.0,21,Afternoon,2,4.0,223.4,169.7
4.0,4.0,,L,PACKSIZE,2YEAR,PB90,8:55:52 PM,46.8,147.5,TNT_POST_NL,0.0,20,Afternoon,3,12.0,223.4,169.7
5.0,2.0,3.0,L,PACKSIZE,1YEAR,HETE,7:50:42 AM,31.1,148.2,CC_LOG,0.6666666666666666,7,Morning,2,10.0,196.05,170.45
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,12:20:45 PM,114.2,172.9,TNT_POST_NL,0.5,12,Morning,2,6.0,157.4,169.7
3.0,1.0,2.0,L,PACKSIZE,1YEAR,HETE,9:18:45 AM,93.0,208.7,TNT_POST_NL,0.5,9,Morning,2,6.0,196.05,169.7
1.0,1.0,,XL,PACKSIZE,1YEAR,MHET,7:42:02 PM,24.6,204.5,TNT_POST_NL,0.0,19,Afternoon,2,2.0,148.9,169.7
4.0,1.0,3.0,XL,STANDARD,1YEAR,HETE,10:46:10 AM,41.5,152.6,BPOST,0.3333333333333333,10,Morning,2,8.0,196.05,178.7
6.0,2.0,4.0,XL,STANDARD,2YEAR,HETE,11:01:37 AM,532.8,162.9,BPOST,0.5,11,Morning,3,18.0,196.05,178.7
1.0,1.0,,L,PACKSIZE,3-5YEAR,MHET,10:32:28 AM,722.4,114.1,TNT_POST_NL,0.0,10,Morning,4,4.0,148.9,169.7
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,2:50:00 PM,119.5,102.4,CHRONOPOSTAPI,0.5,14,Morning,2,6.0,157.4,186.5
1.0,1.0,,L,STANDARD,2YEAR,MHET,1:55:51 PM,10.7,131.0,CHRONOPOSTAPI,0.0,13,Morning,3,3.0,148.9,186.5
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,1:20:00 PM,48.2,207.9,TNT_POST_NL,0.0,13,Morning,2,2.0,148.9,169.7
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,2:10:59 PM,10.1,171.2,TNT_POST_NL,0.0,14,Morning,2,2.0,148.9,169.7
46.0,27.0,19.0,XL,STANDARD,1YEAR,VOLU,10:56:54 PM,559.5,209.5,EXTRA_AT_HOME,1.4210526315789473,22,Afternoon,2,92.0,266.4,279.5
4.0,2.0,2.0,XL,STANDARD,6MONTH,VOLU,2:16:20 PM,120.9,227.5,EXTRA_AT_HOME,1.0,14,Morning,1,4.0,266.4,279.5
3.0,2.0,1.0,XL,STANDARD,2YEAR,VOLU,2:18:22 PM,1123.9,225.1,EXTRA_AT_HOME,2.0,14,Morning,3,9.0,266.4,279.5
1.0,1.0,,L,STANDARD,6MONTH,MHET,9:55:32 AM,45.6,109.0,BPOST,0.0,9,Morning,1,1.0,148.9,178.7
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,1:55:02 PM,323.8,158.7,TNT_POST_NL,0.0,13,Morning,2,2.0,148.9,169.7
1.0,1.0,,L,STANDARD,6MONTH,MHET,11:00:55 AM,79.9,155.0,CHRONOPOSTAPI,0.0,11,Morning,1,1.0,148.9,186.5
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,7:32:17 PM,21.3,180.1,TNT_POST_NL,0.0,19,Afternoon,1,1.0,148.9,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,8:50:32 PM,114.7,145.3,TNT_POST_NL,0.0,20,Afternoon,1,1.0,148.9,169.7
1.0,1.0,,XL,PACKSIZE,2YEAR,MHET,2:27:43 PM,144.6,217.5,BPOST,0.0,14,Morning,3,3.0,148.9,178.7
4.0,1.0,3.0,L,PACKSIZE,1YEAR,HETE,4:06:32 PM,40.4,194.5,DHL,0.3333333333333333,16,Afternoon,2,8.0,196.05,186.1
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,2:28:34 PM,109.0,112.3,CHRONOPOSTAPI,1.0,14,Morning,2,4.0,157.4,186.5
3.0,1.0,2.0,L,PACKSIZE,1YEAR,HETE,2:09:12 PM,180.6,208.2,CHRONOPOSTAPI,0.5,14,Morning,2,6.0,196.05,186.5
2.0,2.0,,XL,PACKSIZE,3-5YEAR,PB90,7:19:26 PM,1134.0,253.0,EXTRA_AT_HOME,0.0,19,Afternoon,4,8.0,223.4,279.5
5.0,2.0,3.0,L,STANDARD,6MONTH,HETE,8:02:21 AM,64.3,119.7,CC_LOG,0.6666666666666666,8,Morning,1,5.0,196.05,170.45
11.0,6.0,5.0,XL,STANDARD,1YEAR,VOLU,10:15:40 PM,10.2,167.0,TNT_POST_NL,1.2,22,Afternoon,2,22.0,266.4,169.7
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,1:59:02 PM,506.7,108.3,TNT_POST_NL,1.0,13,Morning,2,4.0,157.4,169.7
3.0,1.0,2.0,S,STANDARD,6MONTH,HETS,10:49:04 AM,86.8,134.2,BPOST,0.5,10,Morning,1,3.0,157.4,178.7
1.0,1.0,,XL,PACKSIZE,6MONTH,MHET,5:07:41 PM,26.2,165.9,TNT_POST_NL,0.0,17,Afternoon,1,1.0,148.9,169.7
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,8:54:09 AM,197.1,214.6,CC_LOG,1.0,8,Morning,2,4.0,157.4,170.45
8.0,5.0,3.0,M,STANDARD,2YEAR,VOLU,8:40:50 PM,724.6,299.3,CC_LOG,1.6666666666666667,20,Afternoon,3,24.0,266.4,170.45
4.0,2.0,2.0,XL,STANDARD,1YEAR,VOLU,10:37:46 AM,85.8,245.4,TNT_POST_NL,1.0,10,Morning,2,8.0,266.4,169.7
7.0,4.0,3.0,XL,STANDARD,1YEAR,VOLU,12:40:00 PM,124.1,324.0,EXTRA_AT_HOME,1.3333333333333333,12,Morning,2,14.0,266.4,279.5
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,10:49:25 PM,23.2,193.2,TNT_POST_NL,0.0,22,Afternoon,1,1.0,148.9,169.7
2.0,1.0,1.0,S,STANDARD,2YEAR,HETS,8:55:27 AM,125.2,130.6,TNT_POST_NL,1.0,8,Morning,3,6.0,157.4,169.7
2.0,1.0,1.0,S,STANDARD,3-5YEAR,HETS,8:27:46 PM,880.5,180.5,TNT_POST_NL,1.0,20,Afternoon,4,8.0,157.4,169.7
1.0,1.0,,L,STANDARD,2YEAR,MHET,9:03:29 PM,79.2,98.3,TNT_POST_NL,0.0,21,Afternoon,3,3.0,148.9,169.7
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,7:58:34 PM,104.8,241.3,BPOST,0.0,19,Afternoon,2,2.0,148.9,178.7
5.0,2.0,3.0,S,STANDARD,1YEAR,HETS,8:08:14 AM,864.8,151.4,UPS_API,0.6666666666666666,8,Morning,2,10.0,157.4,183.8
8.0,5.0,3.0,M,STANDARD,1YEAR,VOLU,7:23:49 PM,1106.5,339.2,EXTRA_AT_HOME,1.6666666666666667,19,Afternoon,2,16.0,266.4,279.5
2.0,1.0,1.0,L,STANDARD,1YEAR,HETE,9:07:34 AM,147.2,130.9,TNT_POST_NL,1.0,9,Morning,2,4.0,196.05,169.7
2.0,2.0,,L,STANDARD,2YEAR,PB90,6:07:28 PM,147.3,111.9,TNT_POST_NL,0.0,18,Afternoon,3,6.0,223.4,169.7
2.0,2.0,,L,PACKSIZE,1YEAR,PB90,8:06:34 AM,30.1,199.0,TNT_POST_NL,0.0,8,Morning,2,4.0,223.4,169.7
4.0,1.0,3.0,L,PACKSIZE,1YEAR,HETE,2:03:10 PM,75.0,224.2,TNT_POST_NL,0.3333333333333333,14,Morning,2,8.0,196.05,169.7
1.0,1.0,,XL,STANDARD,1YEAR,MHET,8:10:56 PM,124.3,115.3,TNT_POST_NL,0.0,20,Afternoon,2,2.0,148.9,169.7
1.0,1.0,,L,STANDARD,6MONTH,MVOL,9:21:12 AM,10.6,57.0,CC_LOG,0.0,9,Morning,1,1.0,50.0,170.45
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,10:48:13 AM,82.6,103.2,BPOST,1.0,10,Morning,2,4.0,157.4,178.7
5.0,2.0,3.0,L,PACKSIZE,6MONTH,HETE,12:03:53 PM,102.6,177.5,CHRONOPOSTAPI,0.6666666666666666,12,Morning,1,5.0,196.05,186.5
2.0,1.0,1.0,XL,STANDARD,1YEAR,VOLU,9:09:02 PM,739.5,149.2,TNT_POST_NL,1.0,21,Afternoon,2,4.0,266.4,169.7
2.0,1.0,1.0,L,STANDARD,6MONTH,HETE,9:48:14 AM,207.2,166.9,CHRONOPOSTAPI,1.0,9,Morning,1,2.0,196.05,186.5
3.0,3.0,,M,STANDARD,6MONTH,PBVO,1:49:02 PM,216.2,193.8,EXTRA_AT_HOME,0.0,13,Morning,1,3.0,257.1,279.5
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,10:32:31 AM,216.7,227.2,BPOST,0.0,10,Morning,2,2.0,148.9,178.7
7.0,3.0,4.0,M,PACKSIZE,2YEAR,HETE,6:11:17 PM,251.5,147.9,TNT_POST_NL,0.75,18,Afternoon,3,21.0,196.05,169.7
5.0,5.0,,XL,STANDARD,1YEAR,PBVO,11:11:46 PM,521.0,313.1,CC_LOG,0.0,23,Afternoon,2,10.0,257.1,170.45
1.0,1.0,,XL,STANDARD,1YEAR,MHET,10:43:03 AM,420.8,102.5,TNT_POST_NL,0.0,10,Morning,2,2.0,148.9,169.7
2.0,1.0,1.0,XL,STANDARD,2YEAR,VOLU,8:52:38 AM,341.5,192.6,TNT_POST_NL,1.0,8,Morning,3,6.0,266.4,169.7
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,9:12:15 AM,234.8,201.6,BPOST,0.0,9,Morning,2,2.0,148.9,178.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,8:56:23 PM,60.5,121.2,TNT_POST_NL,0.0,20,Afternoon,3,3.0,148.9,169.7
2.0,1.0,1.0,S,STANDARD,6MONTH,HETS,5:26:20 PM,198.2,71.5,TNT_POST_NL,1.0,17,Afternoon,1,2.0,157.4,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,8:09:29 PM,1320.4,136.1,TNT_POST_NL,0.0,20,Afternoon,1,1.0,148.9,169.7
14.0,14.0,,XL,STANDARD,1YEAR,PBVO,10:48:30 AM,339.4,411.8,CHRONOPOSTAPI,0.0,10,Morning,2,28.0,257.1,186.5
3.0,1.0,2.0,M,STANDARD,1YEAR,HETS,2:51:06 PM,172.4,137.6,TNT_POST_NL,0.5,14,Morning,2,6.0,157.4,169.7
2.0,2.0,,L,PACKSIZE,2YEAR,PB90,12:10:42 PM,184.6,191.6,TNT_POST_NL,0.0,12,Morning,3,6.0,223.4,169.7
2.0,1.0,1.0,M,STANDARD,6MONTH,HETS,8:59:48 PM,827.3,229.5,BPOST,1.0,20,Afternoon,1,2.0,157.4,178.7
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,2:59:08 PM,116.2,57.5,TNT_POST_NL,0.0,14,Morning,2,2.0,50.0,169.7
4.0,2.0,2.0,XL,STANDARD,1YEAR,VOLU,9:05:32 PM,747.0,238.7,TNT_POST_NL,1.0,21,Afternoon,2,8.0,266.4,169.7
4.0,1.0,3.0,L,PACKSIZE,2YEAR,HETE,11:56:53 AM,139.9,187.6,CHRONOPOSTAPI,0.3333333333333333,11,Morning,3,12.0,196.05,186.5
1.0,1.0,,XL,STANDARD,3-5YEAR,MVOL,11:14:19 AM,30.7,51.4,TNT_POST_NL,0.0,11,Morning,4,4.0,50.0,169.7
2.0,1.0,1.0,L,STANDARD,1YEAR,HETE,10:22:15 AM,20.6,109.2,TNT_POST_NL,1.0,10,Morning,2,4.0,196.05,169.7
4.0,2.0,2.0,S,STANDARD,2YEAR,HETS,12:20:33 PM,167.9,148.3,BPOST,1.0,12,Morning,3,12.0,157.4,178.7
6.0,3.0,3.0,XL,STANDARD,2YEAR,VOLU,11:11:19 AM,120.6,319.1,EXTRA_AT_HOME,1.0,11,Morning,3,18.0,266.4,279.5
4.0,2.0,2.0,XL,STANDARD,6MONTH,VOLU,11:09:44 PM,956.4,270.3,BPOST,1.0,23,Afternoon,1,4.0,266.4,178.7
4.0,1.0,3.0,XL,PACKSIZE,2YEAR,HETE,8:15:10 AM,171.8,227.0,TNT_POST_NL,0.3333333333333333,8,Morning,3,12.0,196.05,169.7
4.0,1.0,3.0,L,PACKSIZE,1YEAR,HETE,9:11:03 AM,96.4,291.6,BPOST,0.3333333333333333,9,Morning,2,8.0,196.05,178.7
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,8:43:26 AM,335.4,118.8,CHRONOPOSTAPI,0.5,8,Morning,2,6.0,157.4,186.5
2.0,1.0,1.0,M,PACKSIZE,1YEAR,HETE,2:23:04 PM,98.4,114.0,DHL,1.0,14,Morning,2,4.0,196.05,186.1
1.0,1.0,,XL,PACKSIZE,1YEAR,MHET,11:20:44 AM,4.6,189.1,CC_LOG,0.0,11,Morning,2,2.0,148.9,170.45
1.0,1.0,,L,STANDARD,3-5YEAR,MHET,11:22:24 AM,16.4,97.3,TNT_POST_NL,0.0,11,Morning,4,4.0,148.9,169.7
6.0,3.0,3.0,S,STANDARD,6MONTH,HETS,5:22:24 PM,140.0,178.5,TNT_POST_NL,1.0,17,Afternoon,1,6.0,157.4,169.7
2.0,1.0,1.0,XL,STANDARD,1YEAR,VOLU,10:14:26 PM,22.4,281.1,BPOST,1.0,22,Afternoon,2,4.0,266.4,178.7
12.0,12.0,,XL,STANDARD,1YEAR,PBVO,11:35:03 AM,324.2,364.4,DHL,0.0,11,Morning,2,24.0,257.1,186.1
3.0,1.0,2.0,L,STANDARD,1YEAR,HETE,8:44:56 AM,56.6,116.5,TNT_POST_NL,0.5,8,Morning,2,6.0,196.05,169.7
2.0,1.0,1.0,XL,STANDARD,1YEAR,VOLU,12:17:34 PM,339.1,234.4,TNT_POST_NL,1.0,12,Morning,2,4.0,266.4,169.7
